sentiment_polarity,publish_date,Date,sentiment_subjectivity,Open,High,Low,Close,Volume
0.1646819818211571,{'$date': '2016-12-20T04:04:34.000+0000'},2016-12-20,0.46165521191294395,796.76,798.65,793.27,796.42,951014.0
0.0857415417915418,{'$date': '2016-12-15T00:00:00.000+0000'},2016-12-15,0.4555459207459207,797.34,803.0,792.92,797.85,1626499.0
0.1516934046345811,{'$date': '2016-12-15T14:32:23.000+0000'},2016-12-15,0.41871657754010705,797.34,803.0,792.92,797.85,1626499.0
0.1705076272933416,{'$date': '2016-12-15T00:00:00.000+0000'},2016-12-15,0.4660791589363018,797.34,803.0,792.92,797.85,1626499.0
0.132583300537846,{'$date': '2017-01-27T00:00:00.000+0000'},2017-01-27,0.4547912567230749,834.71,841.95,820.44,823.31,2965771.0
0.1401038688774538,{'$date': '2017-01-27T00:00:00.000+0000'},2017-01-27,0.3993329521631408,834.71,841.95,820.44,823.31,2965771.0
0.054464285714285715,{'$date': '2017-01-27T00:00:00.000+0000'},2017-01-27,0.24475732600732603,834.71,841.95,820.44,823.31,2965771.0
-0.1083333333333333,{'$date': '2017-01-27T07:56:04.000+0000'},2017-01-27,0.4111111111111111,834.71,841.95,820.44,823.31,2965771.0
0.1011749482401656,{'$date': '2017-01-27T12:13:35.000+0000'},2017-01-27,0.4399124064341455,834.71,841.95,820.44,823.31,2965771.0
0.1160263347763348,{'$date': '2017-01-27T00:00:00.000+0000'},2017-01-27,0.429352877514642,834.71,841.95,820.44,823.31,2965771.0
0.2376391621846167,{'$date': '2017-01-27T00:00:00.000+0000'},2017-01-27,0.5266403209585028,834.71,841.95,820.44,823.31,2965771.0
0.008301282051282048,{'$date': '2016-12-28T05:08:33.000+0000'},2016-12-28,0.4620512820512821,793.7,794.23,783.2,785.05,1153824.0
0.13544536271809002,{'$date': '2016-12-28T13:03:16.000+0000'},2016-12-28,0.3816517447199266,793.7,794.23,783.2,785.05,1153824.0
-0.034338023088023084,{'$date': '2017-03-10T00:00:00.000+0000'},2017-03-10,0.3547276334776335,843.28,844.91,839.5,843.25,1704024.0
0.06406862745098041,{'$date': '2017-03-10T00:00:00.000+0000'},2017-03-10,0.3425490196078431,843.28,844.91,839.5,843.25,1704024.0
0.03805415263748597,{'$date': '2017-03-10T00:00:00.000+0000'},2017-03-10,0.3276445005611672,843.28,844.91,839.5,843.25,1704024.0
0.06601010101010102,{'$date': '2017-03-10T00:00:00.000+0000'},2017-03-10,0.3498989898989899,843.28,844.91,839.5,843.25,1704024.0
