publish_date,sentiment_subjectivity,sentiment_polarity,Date
{'$date': '2017-02-19T15:13:00.000+0000'},0.4541117612546183,0.1602030905602334,2017-02-19
{'$date': '2017-02-21T01:00:00.000+0000'},0.2861111111111111,0.225,2017-02-21
{'$date': '2017-02-21T06:42:08.000+0000'},0.4447889314692594,0.1936451754074705,2017-02-21
{'$date': '2017-03-22T00:00:00.000+0000'},0.4070549242424242,0.108783143939394,2017-03-22
{'$date': '2017-03-22T12:52:34.000+0000'},0.4276394557823128,0.2572585034013606,2017-03-22
{'$date': '2017-03-22T14:11:32.000+0000'},0.3797995102540557,0.09039103152739515,2017-03-22
{'$date': '2017-03-22T15:49:03.000+0000'},0.4791619612271787,0.1627599755317147,2017-03-22
{'$date': '2017-03-22T16:26:19.000+0000'},0.5326118326118326,0.04613275613275615,2017-03-22
{'$date': '2017-03-22T17:21:23.000+0000'},0.4155555555555555,0.03,2017-03-22
{'$date': '2017-03-22T11:07:00.000+0000'},0.4726294692961358,0.1363183421516755,2017-03-22
{'$date': '2017-03-23T15:14:16.000+0000'},0.4643342953342953,0.08675084175084176,2017-03-23
{'$date': '2017-03-23T15:22:21.000+0000'},0.4413194444444444,0.1854166666666667,2017-03-23
{'$date': '2017-03-23T15:24:05.000+0000'},0.3776751026751028,-0.01422188922188923,2017-03-23
{'$date': '2017-03-13T16:35:34.000+0000'},0.4293969396939693,0.07465893017873215,2017-03-13
{'$date': '2017-03-13T17:00:00.000+0000'},0.3934338624338625,0.1728306878306878,2017-03-13
{'$date': '2017-03-13T08:49:00.000+0000'},0.3851546717171717,0.09337279040404041,2017-03-13
{'$date': '2017-03-13T12:31:23.000+0000'},0.4685935175935175,0.1641455766455767,2017-03-13
{'$date': '2017-03-14T11:00:38.000+0000'},0.4816631450560022,0.1704347900776472,2017-03-14
{'$date': '2017-03-14T15:48:40.000+0000'},0.4018627119408369,0.1265125586219336,2017-03-14
{'$date': '2017-03-14T16:12:00.000+0000'},0.452142857142857,0.1212442881192881,2017-03-14
{'$date': '2017-03-14T17:46:29.000+0000'},0.5075668623613829,0.1849641226353556,2017-03-14
{'$date': '2017-03-14T06:38:24.000+0000'},0.5800631313131314,0.2452967171717172,2017-03-14
{'$date': '2017-03-14T09:37:39.000+0000'},0.2316703827573393,0.05712560386473431,2017-03-14
{'$date': '2017-03-08T17:33:00.000+0000'},0.496662763466042,0.2720264707969626,2017-03-08
{'$date': '2017-03-08T08:08:00.000+0000'},0.5063186813186813,0.1750177683013504,2017-03-08
{'$date': '2017-03-09T10:21:00.000+0000'},0.5389305530150598,0.1679165904518017,2017-03-09
{'$date': '2017-03-09T13:00:00.000+0000'},0.5199711399711399,0.1626803751803751,2017-03-09
{'$date': '2017-03-10T00:00:00.000+0000'},0.5625,0.109375,2017-03-10
{'$date': '2017-03-10T14:06:57.000+0000'},0.4698780103391753,0.1376151599209852,2017-03-10
{'$date': '2017-03-10T10:05:00.000+0000'},0.4741430456855992,0.1099403846744272,2017-03-10
{'$date': '2017-03-11T14:23:00.000+0000'},0.5431856833642545,0.2895437152133581,2017-03-11
{'$date': '2017-03-13T00:00:00.000+0000'},0.3495739710025423,-0.03753521610664468,2017-03-13
{'$date': '2017-03-13T00:00:00.000+0000'},0.7398148148148147,0.01157407407407407,2017-03-13
{'$date': '2017-03-23T06:43:07.000+0000'},0.5393333333333332,-0.08644444444444442,2017-03-23
{'$date': '2017-03-23T14:08:00.000+0000'},0.488203463203463,0.1434322460485251,2017-03-23
{'$date': '2017-03-24T17:04:25.000+0000'},0.4442067736185383,0.2114973262032086,2017-03-24
{'$date': '2017-03-24T06:40:05.000+0000'},0.3842996031746031,0.09606746031746027,2017-03-24
{'$date': '2017-03-27T00:00:00.000+0000'},0.3676767676767677,0.03333333333333333,2017-03-27
{'$date': '2017-03-27T14:00:00.000+0000'},0.4372913165266105,0.1879024276377217,2017-03-27
{'$date': '2017-03-27T00:00:00.000+0000'},0.3583333333333334,0.006845238095238097,2017-03-27
{'$date': '2017-03-27T14:53:19.000+0000'},0.4323891625615764,0.0604679802955665,2017-03-27
{'$date': '2017-03-27T06:41:00.000+0000'},0.5339758342922898,0.1847587539043235,2017-03-27
{'$date': '2017-03-27T10:26:00.000+0000'},0.4516965381451361,0.2294824075197908,2017-03-27
{'$date': '2017-03-14T11:22:00.000+0000'},0.4638775833220276,0.2664188178077068,2017-03-14
{'$date': '2017-03-15T00:00:00.000+0000'},0.5906260406260406,0.2051365301365301,2017-03-15
{'$date': '2017-03-15T00:00:00.000+0000'},0.5119047619047619,-0.002164502164502153,2017-03-15
{'$date': '2017-03-15T14:14:04.000+0000'},0.541627527723418,0.1774554250924114,2017-03-15
{'$date': '2017-03-15T08:06:00.000+0000'},0.4241536649291749,0.156938746061195,2017-03-15
{'$date': '2017-03-15T10:32:39.000+0000'},0.4614230540701128,0.2672014260249554,2017-03-15
{'$date': '2017-03-15T14:41:00.000+0000'},0.5011917547993496,0.06594754050450254,2017-03-15
{'$date': '2017-03-16T14:00:04.000+0000'},0.3112121212121212,0.06303030303030303,2017-03-16
{'$date': '2017-03-16T16:31:00.000+0000'},0.5679874213836476,0.1959883198562443,2017-03-16
{'$date': '2017-03-16T17:15:32.000+0000'},0.4188780663780661,0.09394119769119766,2017-03-16
{'$date': '2017-03-20T01:00:00.000+0000'},0.4,0.0828125,2017-03-20
{'$date': '2017-03-20T08:06:00.000+0000'},0.449574219640009,0.1122631389078757,2017-03-20
{'$date': '2017-03-20T10:35:22.000+0000'},0.4555900621118011,0.1261983185896229,2017-03-20
{'$date': '2017-03-20T01:00:00.000+0000'},0.5066666666666666,0.02083333333333334,2017-03-20
{'$date': '2017-03-21T00:00:00.000+0000'},0.5294276094276095,0.1587542087542088,2017-03-21
{'$date': '2017-03-21T00:00:00.000+0000'},0.445,0.12,2017-03-21
{'$date': '2017-03-21T13:42:00.000+0000'},0.5111770718388366,0.1943593851682087,2017-03-21
{'$date': '2017-03-21T16:37:01.000+0000'},0.4055070288134804,0.1356115300470139,2017-03-21
{'$date': '2017-03-21T08:43:00.000+0000'},0.4597296642751187,0.1947337510973874,2017-03-21
{'$date': '2017-03-21T09:48:00.000+0000'},0.4974689564821141,0.263016062884484,2017-03-21
{'$date': '2017-03-17T00:00:00.000+0000'},0.4413194444444444,0.1854166666666667,2017-03-17
{'$date': '2017-03-17T06:21:33.000+0000'},0.5345368399716225,0.1390316205533597,2017-03-17
{'$date': '2017-03-17T00:00:00.000+0000'},0.3953703703703704,-0.07175925925925924,2017-03-17
{'$date': '2017-03-17T08:15:35.000+0000'},0.4741115233972375,0.1188672438672438,2017-03-17
{'$date': '2017-03-17T11:56:00.000+0000'},0.5855173160173159,0.2720739022881881,2017-03-17
{'$date': '2017-03-17T14:52:00.000+0000'},0.4356060606060604,0.1858874458874459,2017-03-17
{'$date': '2017-03-18T12:48:00.000+0000'},0.447731265031265,0.136998532948533,2017-03-18
{'$date': '2017-03-18T14:00:00.000+0000'},0.395180836605255,0.1459115658243565,2017-03-18
{'$date': '2017-03-20T06:10:37.000+0000'},0.440444214876033,0.1097279614325069,2017-03-20
{'$date': '2017-03-20T06:26:48.000+0000'},0.4164734075448361,0.1303331787260359,2017-03-20
{'$date': '2017-03-16T17:58:44.000+0000'},0.4327247377247377,0.1023952848952849,2017-03-16
{'$date': '2017-03-16T06:04:00.000+0000'},0.4995833333333332,0.1822104978354978,2017-03-16
{'$date': '2017-03-16T12:32:00.000+0000'},0.42264319014319,0.127564935064935,2017-03-16
{'$date': '2017-03-17T00:00:00.000+0000'},0.3469074986316366,0.02731253420908594,2017-03-17
{'$date': '2017-03-17T14:43:00.000+0000'},0.5071953188054882,0.2485219935431799,2017-03-17
{'$date': '2017-03-17T15:08:46.000+0000'},0.3862198912198913,0.06266206016206016,2017-03-17
{'$date': '2017-03-17T15:36:00.000+0000'},0.4651584755114165,0.1193413971649266,2017-03-17
{'$date': '2017-03-17T16:00:00.000+0000'},0.4763888888888888,0.1968795093795094,2017-03-17
{'$date': '2017-03-17T16:41:19.000+0000'},0.5218986742424244,0.1392518939393939,2017-03-17
{'$date': '2017-03-17T17:24:51.000+0000'},0.4173363000635728,0.02915174471992654,2017-03-17
{'$date': '2017-03-29T12:29:00.000+0000'},0.4634199134199135,0.0332521645021645,2017-03-29
{'$date': '2017-03-29T18:03:00.000+0000'},0.4389141414141414,0.07089646464646465,2017-03-29
{'$date': '2017-03-29T19:19:00.000+0000'},0.3312736742424242,0.0504498106060606,2017-03-29
{'$date': '2017-03-27T12:11:00.000+0000'},0.4256238206238206,0.04075979575979576,2017-03-27
{'$date': '2017-03-28T11:30:47.000+0000'},0.3936847346706502,0.180423246550007,2017-03-28
{'$date': '2017-03-28T15:00:32.000+0000'},0.3691735953640716,0.04155013857394811,2017-03-28
{'$date': '2017-03-28T06:17:49.000+0000'},0.4882022932022932,0.08761963261963263,2017-03-28
{'$date': '2017-03-28T08:30:56.000+0000'},0.4290019556466925,0.09285263347763348,2017-03-28
{'$date': '2017-03-29T13:40:05.000+0000'},0.4813240826633683,0.2020949288806431,2017-03-29
{'$date': '2017-03-29T14:45:12.000+0000'},0.4677396616541354,0.1650203634085213,2017-03-29
{'$date': '2017-03-29T15:49:28.000+0000'},0.4102276334776335,0.1553170995670996,2017-03-29
{'$date': '2017-03-29T17:00:00.000+0000'},0.4180534447821681,0.148344040711062,2017-03-29
{'$date': '2017-03-29T17:21:02.000+0000'},0.4933617278778569,0.1933940790392403,2017-03-29
{'$date': '2017-03-29T00:00:00.000+0000'},0.3677248677248676,0.01112313612313613,2017-03-29
{'$date': '2017-03-28T13:28:00.000+0000'},0.4376388888888889,0.02992063492063492,2017-03-28
{'$date': '2016-12-27T14:35:51.000+0000'},0.4204695767195767,0.05632275132275133,2016-12-27
{'$date': '2016-12-14T00:00:00.000+0000'},0.4387536075036076,0.1642451298701299,2016-12-14
{'$date': '2017-03-21T09:49:16.000+0000'},0.4561260755705201,0.07308267863823419,2017-03-21
{'$date': '2017-03-23T00:00:00.000+0000'},0.5031548821548822,0.108266835016835,2017-03-23
{'$date': '2017-01-10T00:00:00.000+0000'},0,0,2017-01-10
{'$date': '2016-12-06T00:00:00.000+0000'},0.2482007575757576,0.08456439393939394,2016-12-06
{'$date': '2016-12-05T00:00:00.000+0000'},0.3557765151515151,0.1243371212121212,2016-12-05
{'$date': '2017-03-24T00:00:00.000+0000'},0.4170229276895943,0.08666105499438832,2017-03-24
{'$date': '2016-12-12T00:00:00.000+0000'},0.4068729385693671,0.0916331684188827,2016-12-12
{'$date': '2016-12-13T14:27:00.000+0000'},0.4942857142857142,0.0868154761904762,2016-12-13
{'$date': '2016-12-11T18:29:49.000+0000'},0.5100233100233099,0.1686480186480186,2016-12-11
{'$date': '2017-03-29T00:00:00.000+0000'},0.5000524727797454,0.1708743276925095,2017-03-29
{'$date': '2017-01-13T00:00:00.000+0000'},0.2791551459293394,0.01301075268817204,2017-01-13
{'$date': '2017-03-02T00:00:00.000+0000'},0.5389937989937991,0.116456358956359,2017-03-02
{'$date': '2017-03-15T12:31:00.000+0000'},0.4561781029428087,0.1559506261712144,2017-03-15
{'$date': '2017-01-23T00:00:00.000+0000'},0.4333333333333333,0.06666666666666667,2017-01-23
{'$date': '2016-12-15T00:00:00.000+0000'},0.4555459207459207,0.0857415417915418,2016-12-15
{'$date': '2017-03-28T00:00:00.000+0000'},0.4343430335097002,0.05251763668430335,2017-03-28
{'$date': '2017-01-17T00:00:00.000+0000'},0.4927951933124347,0.2105306762203314,2017-01-17
{'$date': '2017-03-13T00:00:00.000+0000'},0.3689414414414414,0.06799549549549551,2017-03-13
{'$date': '2017-01-26T00:00:00.000+0000'},0.3197619047619048,0.001726190476190479,2017-01-26
{'$date': '2017-01-26T00:00:00.000+0000'},0.34509282009282,0.1296614796614797,2017-01-26
{'$date': '2017-03-24T00:00:00.000+0000'},0.3425490196078431,0.06406862745098041,2017-03-24
{'$date': '2017-01-09T00:00:00.000+0000'},0.4014020514020514,0.07455978705978704,2017-01-09
{'$date': '2017-03-13T13:04:07.000+0000'},0.5554214413037941,0.1130634071810542,2017-03-13
{'$date': '2017-03-24T00:00:00.000+0000'},0.3569270833333333,0.06807291666666668,2017-03-24
{'$date': '2017-01-30T00:00:00.000+0000'},0.5039784605638264,0.1226668250448738,2017-01-30
{'$date': '2017-01-30T19:13:23.000+0000'},0.4770542019435824,0.1636897259574251,2017-01-30
{'$date': '2016-12-09T00:00:00.000+0000'},0.4877301587301587,0.1801717171717172,2016-12-09
{'$date': '2017-01-27T00:00:00.000+0000'},0.244757326007326,0.05446428571428571,2017-01-27
{'$date': '2016-12-08T04:33:17.000+0000'},0.3741251803751804,0.1194739808802309,2016-12-08
{'$date': '2017-03-23T00:00:00.000+0000'},0.3074084595959596,0.09547979797979793,2017-03-23
{'$date': '2016-12-23T00:00:00.000+0000'},0.500077947845805,0.1304315476190476,2016-12-23
{'$date': '2017-03-02T00:00:00.000+0000'},0.3317171717171717,0.07813131313131313,2017-03-02
{'$date': '2017-01-04T00:00:00.000+0000'},0.2,0.1388888888888889,2017-01-04
{'$date': '2016-12-09T00:00:00.000+0000'},0.4336647727272726,0.06463068181818182,2016-12-09
{'$date': '2016-12-09T00:00:00.000+0000'},0,0,2016-12-09
{'$date': '2017-03-29T18:38:46.000+0000'},0.3717210368996083,0.04436069882498454,2017-03-29
{'$date': '2016-12-02T00:00:00.000+0000'},0.4362881348042638,0.1040858353116418,2016-12-02
{'$date': '2016-12-13T14:34:58.000+0000'},0.330155723905724,0.07874579124579123,2016-12-13
{'$date': '2016-12-13T04:50:00.000+0000'},0.3891902267828193,0.1177717652717653,2016-12-13
{'$date': '2017-03-27T00:00:00.000+0000'},0.3849822904368358,0.09475560802833528,2017-03-27
{'$date': '2016-12-20T00:00:00.000+0000'},0.4788652482269505,0.1413862024500323,2016-12-20
{'$date': '2017-02-28T00:00:00.000+0000'},0.4057118165006511,0.1115353780523684,2017-02-28
{'$date': '2017-03-28T00:00:00.000+0000'},0.4165506125080593,0.04868149580915539,2017-03-28
{'$date': '2017-01-05T17:01:37.000+0000'},0.5060180890538034,0.09777268862090291,2017-01-05
{'$date': '2017-01-05T06:47:57.000+0000'},0.3764001623376624,0.1374289772727273,2017-01-05
{'$date': '2016-12-29T00:00:00.000+0000'},0.3963377396413109,0.1197169398062255,2016-12-29
{'$date': '2017-02-28T00:00:00.000+0000'},0.3926181457431456,0.0008139430014430047,2017-02-28
{'$date': '2017-01-30T00:00:00.000+0000'},0.3673076923076923,0.04375000000000001,2017-01-30
{'$date': '2017-01-02T12:50:09.000+0000'},0.4864343139853343,0.1705172718438024,2017-01-02
{'$date': '2016-12-03T00:00:00.000+0000'},0.4065590974681884,0.03032270759543487,2016-12-03
{'$date': '2017-01-26T19:40:50.000+0000'},0.4956459330143539,0.1224262360446571,2017-01-26
{'$date': '2017-01-27T00:00:00.000+0000'},0.4547912567230749,0.132583300537846,2017-01-27
{'$date': '2017-01-27T00:00:00.000+0000'},0.3993329521631408,0.1401038688774538,2017-01-27
{'$date': '2017-02-28T00:00:00.000+0000'},0.2833333333333334,0.09981060606060606,2017-02-28
{'$date': '2017-01-23T00:00:00.000+0000'},0.3230000000000001,0.01,2017-01-23
{'$date': '2016-12-11T00:00:00.000+0000'},0.4801900584795322,0.101235380116959,2016-12-11
{'$date': '2017-02-28T00:00:00.000+0000'},0.5384977857391652,0.1563101457929044,2017-02-28
{'$date': '2017-03-29T17:12:42.000+0000'},0.6577777777777778,0.16,2017-03-29
{'$date': '2016-12-30T00:00:00.000+0000'},0.3377899877899879,0.01111111111111111,2016-12-30
{'$date': '2017-03-20T05:56:54.000+0000'},0.4404910714285714,0.1462499999999999,2017-03-20
{'$date': '2017-01-11T09:23:53.000+0000'},0.5051748511904761,0.07005766369047621,2017-01-11
{'$date': '2017-01-12T15:40:36.000+0000'},0.5301656676656676,0.1210529054279054,2017-01-12
{'$date': '2016-12-08T06:39:26.000+0000'},0.3612442704354469,0.04263273491214668,2016-12-08
{'$date': '2017-02-28T00:00:00.000+0000'},0.3666991341991341,0.0664105339105339,2017-02-28
{'$date': '2017-03-28T00:00:00.000+0000'},0.4389688552188551,0.06465067340067339,2017-03-28
{'$date': '2017-01-09T00:00:00.000+0000'},0.4713002364066194,0.1439479905437352,2017-01-09
{'$date': '2016-12-16T21:53:29.000+0000'},0.4815476190476191,0.06607142857142857,2016-12-16
{'$date': '2017-03-28T00:00:00.000+0000'},0.3648525230987917,0.09596837242359631,2017-03-28
{'$date': '2017-01-03T00:00:00.000+0000'},0.5041866028708133,0.1874401913875598,2017-01-03
{'$date': '2016-12-12T14:53:31.000+0000'},0.5261201298701299,0.1681006493506493,2016-12-12
{'$date': '2017-02-27T00:00:00.000+0000'},0.4539964314964314,0.06021147771147772,2017-02-27
{'$date': '2017-02-28T00:00:00.000+0000'},0.4853733766233766,0.2403977272727273,2017-02-28
{'$date': '2017-03-07T00:00:00.000+0000'},0.3795407491059665,0.09628035008469793,2017-03-07
{'$date': '2017-01-23T16:38:01.000+0000'},0.4421436588103256,-0.08383838383838382,2017-01-23
{'$date': '2016-12-21T21:36:54.000+0000'},0.4321011842563567,0.05005660048763497,2016-12-21
{'$date': '2017-02-27T00:00:00.000+0000'},0.5665724707391372,0.1909654581529582,2017-02-27
{'$date': '2017-02-28T15:26:51.000+0000'},0.3852623456790124,0.05956790123456789,2017-02-28
{'$date': '2017-03-24T00:00:00.000+0000'},0.4125873015873016,0.03878174603174604,2017-03-24
{'$date': '2016-12-19T05:53:37.000+0000'},0.4840786435786437,0.2182958152958153,2016-12-19
{'$date': '2017-02-28T12:45:49.000+0000'},0.4749118165784832,0.06798390652557319,2017-02-28
{'$date': '2017-01-19T00:00:00.000+0000'},0.5727600250626566,0.1714442355889724,2017-01-19
{'$date': '2016-12-21T00:00:00.000+0000'},0.514947170381953,0.1871553788401615,2016-12-21
{'$date': '2017-02-28T15:11:59.000+0000'},0.5304803992303992,0.1366011303511304,2017-02-28
{'$date': '2017-01-25T16:20:17.000+0000'},0.5141996419218642,0.08878996312329648,2017-01-25
{'$date': '2016-12-05T16:59:00.000+0000'},0.4639163565479355,0.07626411356674515,2016-12-05
{'$date': '2017-02-28T16:06:30.000+0000'},0.3962937062937062,0.04432400932400932,2017-02-28
{'$date': '2017-03-27T00:00:00.000+0000'},0.3421385112063078,0.02275641025641026,2017-03-27
{'$date': '2017-01-30T00:00:00.000+0000'},0.3343556716507536,0.02419609079445146,2017-01-30
{'$date': '2016-12-09T05:58:31.000+0000'},0.4824273989898989,0.09695391414141413,2016-12-09
{'$date': '2017-03-06T09:40:53.000+0000'},0.4490348182283667,0.08823903396484042,2017-03-06
{'$date': '2017-01-27T07:56:04.000+0000'},0.4111111111111111,-0.1083333333333333,2017-01-27
{'$date': '2017-01-11T00:00:00.000+0000'},0.3889259259259258,0.119962962962963,2017-01-11
{'$date': '2017-01-12T18:06:00.000+0000'},0.2977644087938205,0.009811348781937018,2017-01-12
{'$date': '2016-12-14T23:52:53.000+0000'},0.5238051948051948,0.1392987012987013,2016-12-14
{'$date': '2017-02-27T00:00:00.000+0000'},0.4279942279942281,0.04036796536796537,2017-02-27
{'$date': '2017-02-27T00:00:00.000+0000'},0.4051459293394777,0.2131048387096774,2017-02-27
{'$date': '2017-03-29T19:03:44.000+0000'},0.2527777777777778,0.03166666666666667,2017-03-29
{'$date': '2017-03-29T00:00:00.000+0000'},0.3909342801448064,0.03702729044834308,2017-03-29
{'$date': '2017-03-30T00:00:00.000+0000'},0.301308094421302,0.02981785510087398,2017-03-30
{'$date': '2017-01-04T00:00:00.000+0000'},0.3816578483245149,0.1600970017636685,2017-01-04
{'$date': '2017-02-28T10:26:24.000+0000'},0.4466409090909091,0.2095701298701299,2017-02-28
{'$date': '2017-01-19T00:00:00.000+0000'},0.4617415917415917,0.1181268731268731,2017-01-19
{'$date': '2016-12-22T18:16:00.000+0000'},0.31875,0.09236111111111112,2016-12-22
{'$date': '2016-12-21T00:00:00.000+0000'},0.307422830792396,0.1003764351590439,2016-12-21
{'$date': '2017-01-06T12:41:53.000+0000'},0.5042222222222223,0.1937777777777778,2017-01-06
{'$date': '2017-02-28T16:06:33.000+0000'},0.3971822295351707,0.05837789661319073,2017-02-28
{'$date': '2017-02-28T05:36:12.000+0000'},0.4595328798185942,0.1324115646258504,2017-02-28
{'$date': '2017-03-29T00:00:00.000+0000'},0.3190184453227932,0.01219038208168643,2017-03-29
{'$date': '2017-01-24T15:34:59.000+0000'},0.3742424242424242,0.1481060606060606,2017-01-24
{'$date': '2017-03-08T00:00:00.000+0000'},0,0,2017-03-08
{'$date': '2017-03-08T00:00:00.000+0000'},0.3073163841807909,0.01867231638418079,2017-03-08
{'$date': '2017-03-08T12:10:22.000+0000'},0.3791666666666667,0.09839743589743591,2017-03-08
{'$date': '2017-01-20T00:00:00.000+0000'},0.3944444444444444,-0.08888888888888889,2017-01-20
{'$date': '2017-01-20T00:00:00.000+0000'},0.3575,5.551115123125783e-18,2017-01-20
{'$date': '2017-01-21T00:09:09.000+0000'},0.4538447705366139,0.08144866882027005,2017-01-21
{'$date': '2016-12-19T13:13:06.000+0000'},0.474019841269841,0.07340277777777776,2016-12-19
{'$date': '2017-02-28T00:00:00.000+0000'},0.3253405017921147,0.05879928315412185,2017-02-28
{'$date': '2017-03-29T00:00:00.000+0000'},0.4170229276895943,0.08666105499438832,2017-03-29
{'$date': '2017-01-04T23:40:09.000+0000'},0.347348484848485,-0.02359307359307359,2017-01-04
{'$date': '2016-12-08T15:13:51.000+0000'},0.5158119658119659,-0.0935897435897436,2016-12-08
{'$date': '2017-02-28T00:00:00.000+0000'},0.3123958333333333,0.06182291666666666,2017-02-28
{'$date': '2017-03-15T00:00:00.000+0000'},0.3591260162601626,0.06160569105691058,2017-03-15
{'$date': '2017-03-14T13:40:52.000+0000'},0.4900352733686069,0.1383763227513227,2017-03-14
{'$date': '2017-01-10T15:37:51.000+0000'},0.4472569444444445,0.1281770833333334,2017-01-10
{'$date': '2017-01-09T05:15:08.000+0000'},0.5183763931104358,0.1987462006079028,2017-01-09
{'$date': '2017-01-09T14:39:30.000+0000'},0.4679365079365079,0.1627777777777778,2017-01-09
{'$date': '2017-02-28T06:24:11.000+0000'},0.2523593073593073,0.009329004329004329,2017-02-28
{'$date': '2017-03-09T14:49:19.000+0000'},0.3878105378105379,0.09616190866190868,2017-03-09
{'$date': '2017-03-29T00:00:00.000+0000'},0.4224320987654322,0.1011975308641975,2017-03-29
{'$date': '2017-01-12T00:00:00.000+0000'},0.4118912337662339,0.1092171717171717,2017-01-12
{'$date': '2017-01-12T00:00:00.000+0000'},0.5233505093579719,0.1750325752191424,2017-01-12
{'$date': '2016-12-27T16:39:44.000+0000'},0.3880269923874575,0.08962259639585221,2016-12-27
{'$date': '2017-02-09T14:09:54.000+0000'},0.4781628787878787,0.0937405303030303,2017-02-09
{'$date': '2017-03-02T06:46:33.000+0000'},0.5009414280498617,0.1805097011422313,2017-03-02
{'$date': '2017-03-01T15:50:03.000+0000'},0.5026700680272109,0.08821428571428572,2017-03-01
{'$date': '2016-12-08T13:52:30.000+0000'},0.4947016460905349,0.1081175511731067,2016-12-08
{'$date': '2017-02-23T16:37:54.000+0000'},0.4820574162679425,0.2288277511961722,2017-02-23
{'$date': '2017-03-11T00:00:00.000+0000'},0.3126282051282052,0.06173076923076923,2017-03-11
{'$date': '2017-03-08T00:00:00.000+0000'},0.4259310496267017,0.0744489146119581,2017-03-08
{'$date': '2017-03-10T15:21:37.000+0000'},0.4066077441077441,0.1352693602693603,2017-03-10
{'$date': '2017-01-21T00:00:00.000+0000'},0.5429232804232804,0.1129188712522046,2017-01-21
{'$date': '2016-12-23T00:00:00.000+0000'},0.4693727598566307,0.1413261648745519,2016-12-23
{'$date': '2017-02-17T10:05:13.000+0000'},0.2888522208385222,0.02490867579908677,2017-02-17
{'$date': '2017-02-15T15:26:17.000+0000'},0.2553968253968253,0.03428571428571429,2017-02-15
{'$date': '2017-02-15T15:48:31.000+0000'},0.4508273889852837,0.1168929267613478,2017-02-15
{'$date': '2017-03-22T00:00:00.000+0000'},0.3908313455252231,0.0813227758635922,2017-03-22
{'$date': '2017-01-11T13:18:00.000+0000'},0.4197126436781609,0.02224137931034483,2017-01-11
{'$date': '2016-12-13T00:00:00.000+0000'},0.4583333333333333,0.1875,2016-12-13
{'$date': '2016-12-14T02:48:12.000+0000'},0.3504761904761904,0.004320728291316519,2016-12-14
{'$date': '2016-12-12T19:15:36.000+0000'},0.4166666666666667,0.2128205128205128,2016-12-12
{'$date': '2017-02-22T16:17:36.000+0000'},0.3,0.25,2017-02-22
{'$date': '2017-03-27T00:00:00.000+0000'},0.367771164021164,0.07230820105820109,2017-03-27
{'$date': '2017-01-23T00:00:00.000+0000'},0.3462481962481962,0.02236652236652236,2017-01-23
{'$date': '2016-12-05T13:59:06.000+0000'},0.4592512425845759,0.1189540911763134,2016-12-05
{'$date': '2017-02-22T00:00:00.000+0000'},0.2283333333333333,0.125,2017-02-22
{'$date': '2017-02-23T17:28:55.000+0000'},0.5694444444444444,0.2277777777777778,2017-02-23
{'$date': '2017-03-29T00:00:00.000+0000'},0.3986650386650387,0.04205535205535205,2017-03-29
{'$date': '2016-12-12T12:19:35.000+0000'},0.4930841516207369,0.06698738253616303,2016-12-12
{'$date': '2017-02-10T12:36:04.000+0000'},0.4984956709956709,0.1789177489177489,2017-02-10
{'$date': '2017-03-30T00:00:00.000+0000'},0.3251252572564048,0.03417145695834221,2017-03-30
{'$date': '2017-01-26T21:04:19.000+0000'},0,0,2017-01-26
{'$date': '2016-12-21T00:00:00.000+0000'},0.4524810606060605,0.02403829966329965,2016-12-21
{'$date': '2016-12-20T04:04:34.000+0000'},0.461655211912944,0.1646819818211571,2016-12-20
{'$date': '2016-12-21T09:45:11.000+0000'},0.4387419491078028,0.1187335022700876,2016-12-21
{'$date': '2017-02-23T04:47:56.000+0000'},0.2446384479717813,0.01223985890652557,2017-02-23
{'$date': '2017-03-17T00:00:00.000+0000'},0.2869583333333334,-0.01675,2017-03-17
{'$date': '2017-03-16T16:58:44.000+0000'},0.4305141753671165,0.08466545709192767,2017-03-16
{'$date': '2017-01-27T12:13:35.000+0000'},0.4399124064341455,0.1011749482401656,2017-01-27
{'$date': '2016-12-30T00:00:00.000+0000'},0.3845139996455785,0.03894426723374092,2016-12-30
{'$date': '2017-02-27T00:00:00.000+0000'},0.2610796645702306,0.05354297693920335,2017-02-27
{'$date': '2017-02-25T05:57:33.000+0000'},0.5136297498797502,0.1457062890812891,2017-02-25
{'$date': '2017-02-24T14:15:00.000+0000'},0.5413214990138067,0.1319033530571992,2017-02-24
{'$date': '2017-01-06T16:54:54.000+0000'},0.5338321995464852,0.05136054421768707,2017-01-06
{'$date': '2016-12-06T11:47:07.000+0000'},0.4038309738309738,0.09613041613041612,2016-12-06
{'$date': '2016-12-05T00:00:00.000+0000'},0.4275661375661375,0.1034303350970018,2016-12-05
{'$date': '2017-02-23T00:00:00.000+0000'},0.2896610169491526,0.0359039548022599,2017-02-23
{'$date': '2017-02-22T09:44:20.000+0000'},0.3421808905380335,0.02817161410018552,2017-02-22
{'$date': '2017-02-23T14:04:45.000+0000'},0.4631888289907157,0.07394055106319256,2017-02-23
{'$date': '2017-03-29T16:55:14.000+0000'},0.4147663447663446,0.1197255522255522,2017-03-29
{'$date': '2017-01-12T07:38:02.000+0000'},0.255091613812544,-0.06120507399577168,2017-01-12
{'$date': '2016-12-07T00:00:00.000+0000'},0.52015455304929,-0.03998443077390445,2016-12-07
{'$date': '2016-12-07T15:15:49.000+0000'},0.4815238095238095,0.1319047619047619,2016-12-07
